init_x,init_y,final_x,final_y,time_delay,true_h0,radial_r,polar_theta,r_inv,nfw_profile,log_delay,x_times_delay,y_times_delay,x_squared,y_squared,xy_cross,delay_squared,r_times_delay,dist_to_sub_x,dist_to_sub_y,dist_to_sub_r,predicted_init_x,residual_init_x,predicted_init_y,residual_init_y
-0.358934,-0.607163,0.169772,-0.080623,207.113768,70.0,0.18794307678922362,-0.44335846192346656,5.320731661692561,4.478948734646753,5.338084891710839,35.162118620896,-16.698133317464,0.028822531984,0.006500068129,-0.013687527956000001,42896.11289515782,38.92559880332944,-1.830228,-1.5806230000000001,2.4182852602852707,-0.0909374836252857,-0.2679965163747143,-0.12065806711542715,-0.48650493288457286
-0.591777,0.008885,0.267191,0.001896,266.993808,70.0,0.267197726968251,0.007095928295877483,3.7425328007600194,2.953395255133683,5.590963875766332,71.338342553328,0.506220259968,0.07139103048100001,3.5948159999999995e-06,0.000506594136,71285.69351034086,71.34013861219763,-1.732809,-1.498104,2.290620576458921,-0.13209038242149276,-0.45968661757850726,0.014396047828353018,-0.005511047828353018
-0.667748,-0.844977,-0.698641,-0.72463,140.148953,70.0,1.0065723440374268,-2.3379364690013507,0.9934695826425717,0.49510802872481835,4.94981573703118,-97.913804672873,-101.55613581239001,0.4880992468809999,0.5250886369,0.50625622783,19641.72902699621,141.07006013560115,-2.698641,-2.22463,3.4973764286649214,-0.3262772756668295,-0.3414707243331705,-0.8078793688808549,-0.0370976311191451
0.468967,-0.067064,-0.10727,0.006536,324.230484,70.0,0.10746893595825727,3.0807375249486912,9.304927848737279,8.401983973114163,5.7845341125178,-34.78020401868,2.119170443424,0.011506852900000001,4.2719296000000005e-05,-0.00070111672,105125.40675487425,34.844705120710756,-2.10727,-1.493464,2.582832083623711,0.1612829985950388,0.3076840014049612,-0.02800975875491042,-0.03905424124508958
0.852365,-0.306593,0.287236,-0.018252,211.503059,70.0,0.28781531439449154,-0.06345824848067151,3.4744382093273685,2.6979341435194537,5.358956383554978,60.751292654924,-3.8603538328680003,0.08250451969599999,0.000333135504,-0.005242631472,44733.54396635749,60.8738194214817,-1.712764,-1.518252,2.288809659014921,0.2920196599444082,0.5603453400555918,-0.13659270801786974,-0.17000029198213026
-0.908404,0.454237,-0.319112,-0.017255,166.210814,70.0,0.3195781650379137,-3.087573334757047,3.1291151282699037,2.3713013616544196,5.119255375592625,-53.039865277168,-2.8679675955699997,0.10183246854400001,0.000297735025,0.00550627756,27626.034690542594,53.11734694757798,-2.319112,-1.517255,2.7713432128787296,-0.30175460970941304,-0.606649390290587,0.1860292758901327,0.26820772410986726
0.362508,0.678398,-0.229023,0.223694,204.802579,70.0,0.32014143775056675,2.367965097197905,3.123609625222921,2.3661191914838677,5.326917354905492,-46.904501050317,45.813108106826,0.052451534529000005,0.050039005636,-0.051231070962000004,41944.09636505124,65.56579209608404,-2.229023,-1.276306,2.5685600129576494,0.08235417653529624,0.28015382346470374,0.2799741792297179,0.39842382077028204
-0.167633,0.59678,-0.105706,0.188031,207.878867,70.0,0.21570678106401756,2.0829375453844055,4.635901380410663,3.813341560599903,5.341754500209177,-21.974043515102,39.087671240877,0.011173758435999999,0.035355656961,-0.019876004885999998,43213.6233452037,44.84088125180503,-2.105706,-1.311969,2.480979728937139,-0.034485070241269615,-0.13314792975873038,0.2937185646227121,0.30306143537728786
0.086126,-0.486404,-0.029672,0.0903,218.258572,70.0,0.09505007934767862,1.888275052180112,10.520659069448246,9.607477206057588,5.390251727409351,-6.476168348383999,19.7087490516,0.000880427584,0.008154090000000001,-0.0026793816,47636.80425147918,20.745494586911025,-2.029672,-1.4097,2.47119859938128,0.014802543548243433,0.07132345645175656,-0.14525309960749141,-0.3411509003925086
-0.98598,0.642462,0.203323,0.116933,167.937333,70.0,0.2345497150243419,0.5219166092170294,4.2634702686632995,3.4534645873123866,5.129527835504916,34.145522357559,19.637416159689,0.041340242329,0.013673326489,0.023775168359,28202.94781515289,39.38965359709801,-1.796677,-1.383067,2.2673602644524755,-0.2969470436298042,-0.6890329563701958,0.10508001510864647,0.5373819848913535
-0.14896,0.435221,-0.007234,-0.104431,223.715572,70.0,0.10468125198429755,-1.6399564670956404,9.552717686566401,8.647495661594919,5.414835478080669,-1.618358447848,-23.362840899532,5.2330756e-05,0.010905833761,0.000755453854,50048.65715528719,23.418826165343262,-2.007234,-1.604431,2.569666741917519,-0.04392226604068391,-0.10503773395931609,0.0712599062723769,0.36396109372762314
0.753655,0.67352,-0.494011,0.282591,153.029538,70.0,0.5691261208220898,2.6219903931587956,1.757076694140889,1.1197811256876449,5.03714438921617,-75.598275096918,43.244770172958,0.244046868121,0.07985767328099999,-0.139603062501,23418.039500493443,87.09310733313659,-2.494011,-1.217409,2.775279362767287,0.3071582278548818,0.4464967721451182,0.5280700745901933,0.14544992540980672
-0.154032,-0.812035,0.01237,-0.022769,263.593057,70.0,0.025912241527895653,-1.0731251045802175,38.590309086707585,37.61564112289403,5.5781930117296366,3.26064611509,-6.001750314833,0.00015301690000000002,0.0005184273610000001,-0.00028165253,69481.29969860525,6.830286958060365,-1.98763,-1.522769,2.503896652072725,-0.027963106455041183,-0.12606889354495882,-0.2309915280410604,-0.5810434719589396
0.125409,-0.244689,0.039741,0.000461,346.735657,70.0,0.039743673735577086,0.0115995904453318,25.160604076235227,24.198876040385645,5.851442584805572,13.779621744837,0.159845137877,0.001579347081,2.1252099999999997e-07,1.8320600999999998e-05,120225.61583522164,13.780548824298965,-1.960259,-1.499539,2.46804225239399,0.02598984631313525,0.09941915368686474,-0.056345360835165476,-0.18834363916483451
-0.489783,0.214693,-0.238904,-0.007804,286.939014,70.0,0.2390314281260939,-3.108938424257233,4.183532786072365,3.3764568577911387,5.662748700767834,-68.550878200656,-2.239272065256,0.057075121216,6.0902416000000005e-05,0.001864406816,82333.99775529219,68.58744230151325,-2.238904,-1.507804,2.6992895405332122,-0.16507342359364713,-0.3247095764063529,0.03747788690261399,0.177215113097386
0.352658,-0.882418,-0.682522,-0.085215,152.981001,70.0,0.6878211080717136,-3.017382283650099,1.4538642888398379,0.8613858087634613,5.036829224673038,-104.41289876452198,-13.036276000214999,0.46583628048399994,0.007261596225,0.05816111223,23403.186666962,105.22356162173992,-2.682522,-1.585215,3.115899689770035,0.12483623493371337,0.22782176506628665,-0.4451222205928571,-0.4372957794071429
-0.791705,-0.178158,0.265151,0.253446,202.327981,70.0,0.36679684801944523,0.7628314825470945,2.7262973471616077,1.9946631760015288,5.314820345201973,53.647466490131,51.279217472526,0.07030505280100001,0.064234874916,0.06720146034600001,40936.611895536356,74.2132656969382,-1.734849,-1.246554,2.136257926308759,-0.20463029672585753,-0.5870747032741425,0.058521529317695185,-0.2366795293176952
-0.294113,0.836915,1.678072,-0.126864,107.632589,70.0,1.68286069289172,-0.0754575057867313,0.5942258976028298,0.2214897406588609,4.6879714453569035,180.615233888408,-13.654700770896,2.8159256371840002,0.016094474496000002,-0.212886926208,11584.77421484292,181.1306533022697,-0.321928,-1.626864,1.6584101156469109,-0.1689040427028481,-0.12520895729715192,0.3231843817687208,0.5137306182312792
0.025823,0.010799,-0.004958,5e-06,304.020162,70.0,0.004958002521177253,3.1405841827739445,201.65345666382174,200.6587904929881,5.720377879340611,-1.507331963196,0.0015201008100000002,2.4581763999999997e-05,2.5000000000000004e-11,-2.4790000000000002e-08,92428.25890250626,1.507332729684717,-2.004958,-1.499995,2.5039651718402554,0.020651412770971066,0.005171587229028933,-0.00675982213905466,0.01755882213905466
